order_id,customer_id,archetype,previous_orders,previous_delivered_orders,previous_rto_orders,previous_cancelled_orders,customer_rto_rate,customer_success_rate,days_since_first_order,order_value,number_of_items,product_category,discount_percentage,payment_method,cod_selected,pincode,pincode_rto_rate,address_completeness,address_changes,city_state_match,checkout_attempts,checkout_duration,cart_revisions,quantity_changes,payment_attempts,session_duration,intent_score,device_linked_accounts,true_rto_probability,is_rto
ORD_051694,CUS_11103,LEGITIMATE,33,33,0,0,0.0,1.0,636,1761,1,ACCESSORIES,20,COD,1,600001,0.1,0.84,1,1,1,146,0,0,1,218,85.0,1,0.0661,0
ORD_051696,CUS_06370,LEGITIMATE,30,30,0,0,0.0,1.0,670,686,1,ACCESSORIES,15,UPI,0,600001,0.1,0.86,0,1,1,73,1,0,1,274,93.0,1,0.0026,0
ORD_051698,CUS_16265,OCCASIONAL_RTO,12,9,2,1,0.1667,0.75,294,1649,1,HOME,10,COD,1,800001,0.34,0.71,2,1,1,41,1,0,1,395,56.0,1,0.3841,0
ORD_051700,CUS_01687,LEGITIMATE,7,5,1,1,0.1429,0.7143,669,1361,1,BEAUTY,20,UPI,0,110070,0.08,0.82,0,1,1,100,1,0,1,368,75.0,1,0.0109,0
ORD_051701,CUS_09768,OCCASIONAL_RTO,10,7,1,2,0.1,0.7,259,3327,1,ACCESSORIES,0,COD,1,700001,0.12,0.76,1,1,1,233,0,0,1,676,70.0,2,0.4467,0
ORD_051702,CUS_04933,LEGITIMATE,10,8,1,1,0.1,0.8,235,2466,1,HOME,10,COD,1,110001,0.09,0.94,0,1,1,112,0,0,1,406,83.0,1,0.0722,0
ORD_051703,CUS_03368,LEGITIMATE,35,35,0,0,0.0,1.0,716,6348,1,ELECTRONICS,5,COD,1,110001,0.09,0.92,0,1,1,146,1,0,1,436,93.0,1,0.0744,0
ORD_051704,CUS_10028,LEGITIMATE,17,17,0,0,0.0,1.0,607,2833,1,ELECTRONICS,5,COD,1,400050,0.08,0.99,0,1,1,145,1,0,1,493,93.0,1,0.024,0
ORD_051705,CUS_09468,LEGITIMATE,18,17,0,1,0.0,0.9444,499,2007,2,HOME,30,COD,1,500001,0.11,0.92,0,1,1,57,0,0,1,331,93.0,1,0.0429,0
ORD_051706,CUS_02440,LEGITIMATE,18,17,1,0,0.0556,0.9444,121,1498,1,ACCESSORIES,40,COD,1,500001,0.11,0.99,0,1,1,84,0,0,1,378,93.0,1,0.0346,0
ORD_051707,CUS_10687,LEGITIMATE,31,31,0,0,0.0,1.0,644,1331,2,BEAUTY,5,COD,1,400050,0.08,0.99,0,1,1,149,0,0,1,220,93.0,1,0.0823,0
ORD_051708,CUS_14933,LEGITIMATE,17,17,0,0,0.0,1.0,34,1061,3,BEAUTY,0,UPI,0,700001,0.12,0.99,0,1,1,187,0,0,1,510,88.0,1,0.005,0
ORD_051709,CUS_06616,SERIAL_RETURNER,21,12,8,1,0.381,0.5714,65,2658,1,ELECTRONICS,30,COD,1,282001,0.32,0.44,0,1,1,55,2,1,2,270,26.0,2,0.79,1
ORD_051710,CUS_00876,LEGITIMATE,32,32,0,0,0.0,1.0,665,2587,1,ACCESSORIES,10,CARD,0,560001,0.08,0.92,0,1,2,59,1,0,1,147,89.0,1,0.0055,0
ORD_051711,CUS_06244,LEGITIMATE,16,15,1,0,0.0625,0.9375,3,1449,2,BEAUTY,0,UPI,0,560038,0.09,1.0,1,1,1,101,1,0,1,330,93.0,1,0.0033,0
ORD_051712,CUS_10920,SERIAL_RETURNER,9,3,5,1,0.5556,0.3333,47,478,1,BEAUTY,30,COD,1,226010,0.24,0.7,1,1,2,25,1,0,1,88,28.0,1,0.8144,1
ORD_051713,CUS_15334,LEGITIMATE,5,5,0,0,0.0,1.0,311,1414,4,BEAUTY,20,UPI,0,110016,0.07,0.89,0,1,1,68,0,0,1,189,93.0,1,0.0063,0
ORD_051716,CUS_08096,LEGITIMATE,17,17,0,0,0.0,1.0,595,2089,1,ACCESSORIES,20,UPI,0,500001,0.11,0.8,0,1,2,195,2,0,1,541,81.0,1,0.0062,0
ORD_051717,CUS_08251,LEGITIMATE,7,6,0,1,0.0,0.8571,686,2757,1,FASHION,15,CARD,0,600001,0.1,0.97,0,1,1,45,0,1,1,168,93.0,1,0.0084,0
ORD_051718,CUS_07199,LEGITIMATE,28,27,0,1,0.0,0.9643,679,724,3,BEAUTY,5,UPI,0,500001,0.11,0.93,0,1,1,75,0,1,1,388,93.0,1,0.0054,0
ORD_051719,CUS_12471,LEGITIMATE,30,29,0,1,0.0,0.9667,536,3106,2,HOME,40,UPI,0,560001,0.08,0.9,0,1,1,171,2,1,1,563,93.0,1,0.0021,0
ORD_051722,CUS_04459,OCCASIONAL_RTO,10,7,1,2,0.1,0.7,553,1187,5,BEAUTY,15,COD,1,400001,0.09,0.77,0,1,1,283,0,1,1,830,69.0,1,0.129,0
ORD_051724,CUS_14388,LEGITIMATE,34,34,0,0,0.0,1.0,477,3424,1,FASHION,30,COD,1,110001,0.09,0.82,0,1,1,99,0,0,1,288,85.0,1,0.1309,0
ORD_051725,CUS_06247,LEGITIMATE,33,32,1,0,0.0303,0.9697,4,1703,1,FASHION,10,COD,1,500001,0.11,0.8,0,1,1,190,2,0,1,352,85.0,1,0.0601,0
ORD_051726,CUS_16626,LEGITIMATE,13,12,0,1,0.0,0.9231,421,2671,1,HOME,30,COD,1,560001,0.08,0.79,0,1,1,80,0,0,1,427,85.0,1,0.0874,0
ORD_051727,CUS_16005,OCCASIONAL_RTO,7,6,1,0,0.1429,0.8571,87,1148,1,BEAUTY,10,COD,1,141001,0.26,0.84,0,1,1,37,0,1,1,440,64.0,1,0.3068,0
ORD_051728,CUS_14668,LEGITIMATE,9,9,0,0,0.0,1.0,390,3333,1,ACCESSORIES,5,COD,1,700001,0.12,0.89,0,1,1,190,0,1,1,326,88.0,1,0.096,0
ORD_051730,CUS_09401,LEGITIMATE,25,25,0,0,0.0,1.0,22,919,1,ACCESSORIES,40,COD,1,110070,0.08,0.85,0,1,1,104,0,0,1,197,93.0,1,0.0473,0
ORD_051731,CUS_15411,SERIAL_RETURNER,4,2,2,0,0.5,0.5,714,8808,3,ELECTRONICS,20,COD,1,452001,0.21,0.63,1,1,1,155,0,3,1,358,38.0,2,0.8352,1
ORD_051732,CUS_02186,LEGITIMATE,3,3,0,0,0.0,1.0,576,895,1,HOME,40,COD,1,500001,0.11,0.84,0,1,1,130,1,0,1,191,75.0,1,0.1389,0
ORD_051734,CUS_13050,ABUSE_RING,1,0,1,1,1.0,0.0,193,1265,1,FASHION,10,COD,1,842001,0.38,0.31,1,1,4,71,2,2,2,105,5.0,3,0.9853,1
ORD_051737,CUS_15178,LEGITIMATE,27,26,0,1,0.0,0.963,206,3962,1,FASHION,0,CARD,0,110070,0.08,0.83,0,1,1,94,0,1,1,296,85.0,1,0.0046,0
ORD_051738,CUS_00068,LEGITIMATE,17,15,1,1,0.0588,0.8824,266,808,1,BEAUTY,20,COD,1,700001,0.12,0.79,0,1,1,112,1,0,1,207,80.0,1,0.0906,0
ORD_051739,CUS_06789,ABUSE_RING,2,0,1,2,0.5,0.0,704,973,2,BEAUTY,20,COD,1,141001,0.26,0.36,3,1,2,66,4,3,1,205,22.0,6,0.9741,1
ORD_051740,CUS_01740,ABUSE_RING,1,0,1,2,1.0,0.0,500,1737,2,BEAUTY,15,COD,1,141001,0.26,0.39,0,0,2,111,0,1,1,199,22.0,3,0.9924,1
ORD_051741,CUS_07157,LEGITIMATE,27,27,0,0,0.0,1.0,228,1643,2,FASHION,10,CARD,0,110001,0.09,0.95,0,1,1,200,1,0,1,472,93.0,1,0.0028,0
ORD_051743,CUS_17659,LEGITIMATE,24,24,0,0,0.0,1.0,448,1226,1,ELECTRONICS,30,CARD,0,110070,0.08,0.86,0,1,1,61,2,0,1,311,93.0,1,0.0056,0
ORD_051745,CUS_03090,LEGITIMATE,19,17,1,1,0.0526,0.8947,358,1193,1,HOME,20,COD,1,110070,0.08,0.78,0,1,1,106,0,0,1,196,85.0,1,0.0848,0
ORD_051746,CUS_02063,SERIAL_RETURNER,19,10,8,1,0.4211,0.5263,267,2274,1,HOME,10,COD,1,160017,0.12,0.71,0,1,1,138,2,0,1,268,46.0,3,0.6799,1
ORD_051747,CUS_02278,LEGITIMATE,9,9,0,0,0.0,1.0,345,2155,1,ACCESSORIES,20,COD,1,560038,0.09,0.81,0,1,1,103,1,0,1,183,85.0,1,0.0721,0
ORD_051748,CUS_01652,OCCASIONAL_RTO,9,6,1,2,0.1111,0.6667,296,1735,1,ACCESSORIES,15,COD,1,247001,0.36,0.62,0,0,3,253,0,0,1,318,42.0,1,0.6168,1
ORD_051749,CUS_02810,LEGITIMATE,14,12,1,1,0.0714,0.8571,268,980,2,BEAUTY,20,COD,1,400050,0.08,0.93,0,1,2,53,0,0,1,418,89.0,1,0.0551,0
ORD_051752,CUS_15347,OCCASIONAL_RTO,5,4,1,0,0.2,0.8,422,3001,1,FASHION,20,COD,1,600001,0.1,0.75,1,1,2,303,3,0,1,837,55.0,1,0.5607,1
ORD_051753,CUS_17782,LEGITIMATE,32,31,0,1,0.0,0.9688,208,2270,1,ELECTRONICS,40,COD,1,560001,0.08,0.86,0,1,1,87,0,1,1,229,93.0,1,0.0673,0
ORD_051754,CUS_10046,LEGITIMATE,19,19,0,0,0.0,1.0,11,2250,3,ELECTRONICS,20,COD,1,110016,0.07,0.97,0,1,1,162,0,0,1,268,93.0,1,0.0966,0
ORD_051755,CUS_02499,LEGITIMATE,25,24,0,1,0.0,0.96,548,2082,3,BEAUTY,5,COD,1,500001,0.11,0.89,1,1,1,78,0,0,1,237,93.0,1,0.0727,0
ORD_051756,CUS_02325,SERIAL_RETURNER,13,6,6,1,0.4615,0.4615,627,6342,2,ELECTRONICS,10,COD,1,380001,0.14,0.78,1,1,2,106,4,1,1,244,42.0,3,0.8969,1
ORD_051757,CUS_11751,LEGITIMATE,6,6,0,0,0.0,1.0,130,2430,1,FASHION,0,UPI,0,560001,0.08,0.86,0,1,1,66,0,0,1,360,93.0,1,0.0082,0
ORD_051758,CUS_05424,LEGITIMATE,31,31,0,0,0.0,1.0,417,3063,1,ACCESSORIES,40,UPI,0,600001,0.1,0.8,0,1,1,142,0,0,1,237,85.0,1,0.0033,0
ORD_051760,CUS_16857,SERIAL_RETURNER,9,4,4,1,0.4444,0.4444,484,626,1,BEAUTY,10,COD,1,834001,0.33,0.42,2,1,3,73,3,2,1,351,12.0,1,0.9624,1
ORD_051761,CUS_08197,OCCASIONAL_RTO,14,12,2,0,0.1429,0.8571,646,1306,1,FASHION,30,COD,1,560001,0.08,0.81,0,1,1,66,0,0,1,384,75.0,1,0.0766,0
ORD_051762,CUS_15920,LEGITIMATE,15,14,0,1,0.0,0.9333,344,8734,2,ELECTRONICS,15,UPI,0,560001,0.08,0.93,0,1,1,109,1,0,1,313,93.0,1,0.0028,0
ORD_051763,CUS_10880,OCCASIONAL_RTO,15,12,3,0,0.2,0.8,103,936,2,FASHION,20,CARD,0,842001,0.38,0.67,0,1,1,318,0,0,1,452,46.0,1,0.0209,0
ORD_051765,CUS_04858,LEGITIMATE,21,20,0,1,0.0,0.9524,428,2589,4,ACCESSORIES,15,UPI,0,110070,0.08,0.84,0,1,1,96,0,1,1,384,85.0,1,0.0013,0
ORD_051768,CUS_01538,LEGITIMATE,18,17,0,1,0.0,0.9444,532,442,2,HOME,5,UPI,0,600001,0.1,0.79,0,1,1,197,1,0,1,394,85.0,1,0.0026,0
ORD_051769,CUS_10141,LEGITIMATE,29,29,0,0,0.0,1.0,504,2556,2,ELECTRONICS,30,COD,1,560038,0.09,0.99,0,1,1,123,1,0,1,244,93.0,1,0.0222,0
ORD_051770,CUS_06757,LEGITIMATE,30,29,0,1,0.0,0.9667,16,1626,1,HOME,15,UPI,0,500001,0.11,0.83,0,1,1,147,1,0,1,538,85.0,1,0.0017,0
ORD_051771,CUS_15096,SERIAL_RETURNER,16,2,11,3,0.6875,0.125,672,405,1,ACCESSORIES,40,COD,1,201017,0.28,0.64,0,1,2,150,3,2,1,320,34.0,2,0.9235,1
ORD_051772,CUS_00821,OCCASIONAL_RTO,13,9,2,2,0.1538,0.6923,185,1084,2,ELECTRONICS,5,CARD,0,110001,0.09,0.63,1,1,1,121,0,0,1,490,75.0,1,0.0082,0
ORD_051773,CUS_05348,LEGITIMATE,25,23,1,1,0.04,0.92,281,3776,2,FASHION,10,CARD,0,110070,0.08,0.9,0,1,1,117,0,0,1,353,93.0,1,0.0019,0
ORD_051774,CUS_00544,OCCASIONAL_RTO,6,3,1,2,0.1667,0.5,331,721,4,BEAUTY,0,COD,1,800001,0.34,0.74,0,0,2,191,0,0,1,253,58.0,2,0.7259,1
ORD_051775,CUS_17850,LEGITIMATE,6,6,0,0,0.0,1.0,315,2542,2,HOME,20,COD,1,110016,0.07,0.87,0,1,1,55,0,0,1,386,93.0,1,0.0704,0
ORD_051776,CUS_04152,LEGITIMATE,11,10,0,1,0.0,0.9091,705,2872,3,HOME,20,UPI,0,400050,0.08,0.82,0,1,1,81,1,0,1,426,85.0,1,0.0016,0
ORD_051778,CUS_09542,OCCASIONAL_RTO,11,8,2,1,0.1818,0.7273,484,4128,1,FASHION,40,COD,1,302001,0.18,0.76,1,1,1,217,2,2,2,530,70.0,1,0.3675,0
ORD_051779,CUS_03556,OCCASIONAL_RTO,19,15,4,0,0.2105,0.7895,493,3755,1,ELECTRONICS,10,COD,1,110001,0.09,0.9,1,1,1,95,0,2,2,561,73.0,1,0.2078,0
ORD_051781,CUS_14209,LEGITIMATE,16,16,0,0,0.0,1.0,644,1504,1,HOME,20,COD,1,110016,0.07,0.95,0,1,1,117,0,0,1,190,93.0,1,0.0366,0
ORD_051782,CUS_13383,LEGITIMATE,4,3,0,1,0.0,0.75,386,3116,3,ELECTRONICS,0,COD,1,110001,0.09,0.95,0,1,1,97,0,0,1,166,83.0,1,0.1309,0
ORD_051783,CUS_11470,LEGITIMATE,3,3,0,0,0.0,1.0,241,2741,1,ELECTRONICS,5,UPI,0,500001,0.11,0.89,0,1,1,183,0,0,1,382,83.0,1,0.0044,0
ORD_051784,CUS_03362,ABUSE_RING,15,3,11,1,0.7333,0.2,262,1591,2,ACCESSORIES,10,COD,1,247001,0.36,0.68,3,1,5,106,2,4,1,220,16.0,4,0.9881,1
ORD_051785,CUS_09721,OCCASIONAL_RTO,13,12,1,0,0.0769,0.9231,450,8199,5,ELECTRONICS,10,CARD,0,141001,0.26,0.81,0,1,1,180,0,1,1,560,80.0,2,0.0181,0
ORD_051786,CUS_01423,LEGITIMATE,15,14,0,1,0.0,0.9333,75,7032,4,ELECTRONICS,15,COD,1,110016,0.07,0.95,0,1,1,104,0,0,1,489,93.0,1,0.0579,0
ORD_051787,CUS_15320,ABUSE_RING,12,1,9,2,0.75,0.0833,514,4216,1,FASHION,40,COD,1,282001,0.32,0.54,2,1,1,87,1,4,1,143,30.0,3,0.9623,1
ORD_051788,CUS_02229,LEGITIMATE,35,34,0,1,0.0,0.9714,175,2802,1,ACCESSORIES,30,CARD,0,400050,0.08,0.78,0,1,1,192,1,0,1,503,85.0,1,0.0017,0
ORD_051791,CUS_00741,LEGITIMATE,14,13,1,0,0.0714,0.9286,730,2482,1,ACCESSORIES,10,COD,1,560038,0.09,0.94,0,1,1,122,2,0,1,432,93.0,1,0.0388,0
ORD_051792,CUS_07013,ABUSE_RING,3,0,1,2,0.3333,0.0,301,2059,2,ACCESSORIES,20,COD,1,842001,0.38,0.38,0,1,1,120,0,2,2,308,26.0,7,0.9374,1
ORD_051793,CUS_01231,LEGITIMATE,9,9,0,0,0.0,1.0,193,3596,2,FASHION,15,CARD,0,400001,0.09,0.89,0,1,1,94,0,1,1,451,93.0,1,0.0022,0
ORD_051795,CUS_07352,LEGITIMATE,7,7,0,0,0.0,1.0,634,2616,3,FASHION,30,UPI,0,600001,0.1,0.91,0,1,2,160,0,0,1,278,89.0,1,0.0123,0
ORD_051796,CUS_15787,LEGITIMATE,19,19,0,0,0.0,1.0,82,3904,2,FASHION,0,COD,1,110070,0.08,1.0,0,1,1,62,1,0,1,448,93.0,1,0.0814,0
ORD_051797,CUS_03441,LEGITIMATE,26,25,0,1,0.0,0.9615,160,4050,1,ELECTRONICS,5,UPI,0,400050,0.08,0.91,0,1,2,65,0,0,1,351,89.0,1,0.0024,0
ORD_051800,CUS_02159,LEGITIMATE,2,1,0,1,0.0,0.5,603,2594,4,ELECTRONICS,5,COD,1,110001,0.09,0.81,0,1,1,150,2,0,1,266,65.0,1,0.1643,0
ORD_051801,CUS_09920,LEGITIMATE,3,2,0,1,0.0,0.6667,271,926,1,ACCESSORIES,10,COD,1,400050,0.08,0.89,0,1,1,102,0,0,1,249,83.0,1,0.1328,0
ORD_051802,CUS_00425,SERIAL_RETURNER,8,2,3,3,0.375,0.25,228,2890,4,FASHION,15,COD,1,800001,0.34,0.74,0,1,1,83,1,0,1,208,38.0,3,0.729,1
ORD_051803,CUS_06506,SERIAL_RETURNER,21,9,11,1,0.5238,0.4286,158,1741,3,ACCESSORIES,40,COD,1,160017,0.12,0.79,2,0,1,111,1,2,1,301,38.0,1,0.6015,1
ORD_051804,CUS_07226,ABUSE_RING,11,3,7,1,0.6364,0.2727,525,8133,3,ELECTRONICS,15,COD,1,160017,0.12,0.59,1,0,1,79,1,2,2,248,38.0,7,0.9835,1
ORD_051805,CUS_10469,SERIAL_RETURNER,13,4,9,0,0.6923,0.3077,430,2952,3,ACCESSORIES,10,COD,1,800001,0.34,0.77,1,1,2,44,3,0,1,324,20.0,3,0.9365,1
ORD_051806,CUS_06009,LEGITIMATE,34,33,0,1,0.0,0.9706,676,2000,2,FASHION,40,CARD,0,560038,0.09,0.85,0,1,1,132,1,1,1,275,93.0,1,0.0037,0
ORD_051808,CUS_05150,LEGITIMATE,6,6,0,0,0.0,1.0,376,823,1,HOME,0,COD,1,110070,0.08,0.89,0,1,1,160,0,0,1,262,93.0,1,0.1559,0
ORD_051809,CUS_13988,OCCASIONAL_RTO,12,11,1,0,0.0833,0.9167,79,3402,1,FASHION,0,COD,1,700001,0.12,0.88,0,1,1,169,2,0,1,617,88.0,1,0.2199,0
ORD_051810,CUS_00778,SERIAL_RETURNER,18,11,7,0,0.3889,0.6111,554,2659,2,ACCESSORIES,5,COD,1,247001,0.36,0.56,1,1,1,167,2,2,1,430,38.0,2,0.7401,1
ORD_051811,CUS_00198,OCCASIONAL_RTO,15,13,2,0,0.1333,0.8667,612,1231,3,FASHION,0,COD,1,141001,0.26,0.61,0,1,1,214,2,2,1,568,70.0,1,0.2873,0
ORD_051813,CUS_07440,LEGITIMATE,21,21,0,0,0.0,1.0,86,3058,1,ACCESSORIES,5,UPI,0,700001,0.12,0.96,0,1,1,150,0,0,1,383,88.0,1,0.003,0
ORD_051816,CUS_07094,SERIAL_RETURNER,14,3,8,3,0.5714,0.2143,605,477,1,BEAUTY,20,UPI,0,201309,0.19,0.57,0,1,1,141,1,0,1,358,38.0,1,0.0804,0
ORD_051817,CUS_13142,OCCASIONAL_RTO,15,12,3,0,0.2,0.8,308,1143,1,ACCESSORIES,15,CARD,0,834001,0.33,0.75,0,1,1,31,0,0,1,508,46.0,1,0.0387,0
ORD_051819,CUS_02326,OCCASIONAL_RTO,15,12,3,0,0.2,0.8,276,7239,1,ELECTRONICS,10,COD,1,400050,0.08,0.72,0,1,1,112,1,2,1,225,65.0,2,0.3509,0
ORD_051820,CUS_08952,SERIAL_RETURNER,20,9,8,3,0.4,0.45,447,4755,1,ELECTRONICS,0,COD,1,282001,0.32,0.69,0,1,2,52,1,2,2,89,34.0,1,0.7071,1
ORD_051822,CUS_11134,LEGITIMATE,33,33,0,0,0.0,1.0,532,833,2,FASHION,30,CARD,0,400001,0.09,0.92,0,1,1,166,0,0,1,355,93.0,1,0.0031,0
ORD_051823,CUS_03057,LEGITIMATE,27,27,0,0,0.0,1.0,186,1473,1,HOME,10,UPI,0,110070,0.08,0.81,1,1,2,208,0,0,1,507,81.0,1,0.0055,0
ORD_051824,CUS_01224,LEGITIMATE,11,10,1,0,0.0909,0.9091,200,864,2,HOME,5,COD,1,110016,0.07,0.9,0,1,1,209,0,0,1,353,93.0,1,0.0494,0
ORD_051825,CUS_11024,LEGITIMATE,19,18,0,1,0.0,0.9474,610,4804,1,ELECTRONICS,5,COD,1,560038,0.09,0.81,1,1,1,201,0,0,1,416,85.0,1,0.0469,0
ORD_051826,CUS_06827,LEGITIMATE,35,35,0,0,0.0,1.0,660,895,1,FASHION,20,CARD,0,600001,0.1,0.91,0,1,1,52,1,0,1,381,93.0,1,0.0014,0
ORD_051828,CUS_00935,LEGITIMATE,16,16,0,0,0.0,1.0,510,1526,2,BEAUTY,20,UPI,0,110001,0.09,0.95,0,1,1,143,0,1,1,272,93.0,1,0.0025,0
ORD_051829,CUS_02804,LEGITIMATE,18,18,0,0,0.0,1.0,548,3416,1,FASHION,40,UPI,0,560001,0.08,0.98,0,1,1,61,1,0,1,412,93.0,1,0.0044,0
ORD_051830,CUS_12464,LEGITIMATE,16,15,0,1,0.0,0.9375,244,3016,1,FASHION,10,CARD,0,110001,0.09,0.92,0,1,1,140,0,0,1,293,93.0,1,0.0015,0
ORD_051831,CUS_14725,OCCASIONAL_RTO,20,16,3,1,0.15,0.8,505,3125,1,ELECTRONICS,10,COD,1,411001,0.11,0.68,0,1,1,59,1,0,1,137,75.0,1,0.3001,0
ORD_051832,CUS_12575,OCCASIONAL_RTO,4,3,1,0,0.25,0.75,616,1899,2,ACCESSORIES,10,CARD,0,201017,0.28,0.68,0,1,1,39,1,0,1,421,54.0,1,0.0471,0
ORD_051833,CUS_10254,LEGITIMATE,18,18,0,0,0.0,1.0,642,6066,2,ELECTRONICS,5,UPI,0,500001,0.11,0.79,0,1,1,105,0,0,1,429,85.0,1,0.0035,0
ORD_051834,CUS_09685,SERIAL_RETURNER,8,4,4,0,0.5,0.5,430,1466,1,ACCESSORIES,30,COD,1,141001,0.26,0.62,0,1,1,133,1,2,1,163,38.0,1,0.6871,1
ORD_051835,CUS_14513,LEGITIMATE,12,11,1,0,0.0833,0.9167,545,1240,1,ACCESSORIES,10,COD,1,560001,0.08,0.9,0,1,1,145,0,0,1,478,93.0,1,0.0394,0
ORD_051836,CUS_12745,LEGITIMATE,32,32,0,0,0.0,1.0,27,840,1,ACCESSORIES,30,CARD,0,600001,0.1,0.82,0,1,1,139,0,0,1,266,85.0,1,0.0059,0
ORD_051837,CUS_01044,LEGITIMATE,12,11,0,1,0.0,0.9167,518,3459,1,HOME,15,UPI,0,400050,0.08,0.82,1,1,1,167,1,1,1,350,85.0,1,0.0017,0
ORD_051838,CUS_10173,ABUSE_RING,4,1,3,0,0.75,0.25,377,1978,1,ACCESSORIES,30,COD,1,141001,0.26,0.46,0,1,2,103,5,3,2,194,22.0,5,0.9849,1
ORD_051839,CUS_10824,LEGITIMATE,7,6,0,1,0.0,0.8571,65,790,5,HOME,40,UPI,0,600001,0.1,0.83,0,1,2,50,1,0,1,241,81.0,1,0.0075,0
ORD_051840,CUS_00174,OCCASIONAL_RTO,19,15,4,0,0.2105,0.7895,499,905,2,HOME,20,COD,1,600001,0.1,0.89,0,1,1,280,0,0,1,592,67.0,1,0.1684,0
ORD_051841,CUS_15983,LEGITIMATE,32,32,0,0,0.0,1.0,504,2076,1,BEAUTY,40,UPI,0,500001,0.11,0.83,0,1,1,203,1,0,1,288,85.0,1,0.0035,0
ORD_051843,CUS_07574,LEGITIMATE,27,27,0,0,0.0,1.0,304,4344,3,FASHION,0,UPI,0,400050,0.08,0.86,0,1,1,111,0,1,1,246,93.0,1,0.0029,0
ORD_051844,CUS_09859,LEGITIMATE,15,15,0,0,0.0,1.0,588,4221,2,ELECTRONICS,15,UPI,0,700001,0.12,0.82,0,1,1,157,0,0,1,354,80.0,1,0.0047,0
ORD_051846,CUS_02762,LEGITIMATE,6,5,0,1,0.0,0.8333,178,2995,1,FASHION,30,UPI,0,700001,0.12,0.98,0,1,1,89,0,0,1,204,88.0,1,0.0021,0
ORD_051848,CUS_09888,LEGITIMATE,3,2,0,1,0.0,0.6667,616,5376,1,ELECTRONICS,0,CARD,0,500001,0.11,0.98,0,1,1,126,0,0,1,329,83.0,1,0.0056,0
ORD_051849,CUS_02717,LEGITIMATE,31,30,0,1,0.0,0.9677,318,1018,1,FASHION,0,UPI,0,400050,0.08,0.84,0,1,1,111,0,1,1,229,85.0,1,0.0022,0
ORD_051850,CUS_11263,OCCASIONAL_RTO,12,10,1,1,0.0833,0.8333,296,1712,3,BEAUTY,10,CARD,0,411001,0.11,0.56,0,1,1,201,1,0,1,365,85.0,2,0.0058,0
ORD_051851,CUS_04829,OCCASIONAL_RTO,12,10,2,0,0.1667,0.8333,183,1002,3,ELECTRONICS,15,COD,1,110001,0.09,0.64,0,1,1,239,0,0,1,673,75.0,1,0.1418,0
ORD_051852,CUS_17484,LEGITIMATE,4,4,0,0,0.0,1.0,646,2901,4,FASHION,10,CARD,0,560038,0.09,0.91,0,1,1,69,1,0,1,289,83.0,1,0.0055,0
ORD_051853,CUS_07465,OCCASIONAL_RTO,17,15,2,0,0.1176,0.8824,37,3077,3,HOME,5,COD,1,110070,0.08,0.75,1,1,1,215,0,0,1,597,75.0,1,0.1048,0
ORD_051854,CUS_07736,LEGITIMATE,27,26,0,1,0.0,0.963,461,1287,3,ELECTRONICS,15,UPI,0,110001,0.09,0.87,0,1,1,59,1,0,1,348,93.0,1,0.0037,0
ORD_051855,CUS_04489,OCCASIONAL_RTO,15,11,2,2,0.1333,0.7333,690,1797,5,FASHION,0,CARD,0,380001,0.14,0.66,0,1,1,269,0,0,1,599,64.0,1,0.0157,0
ORD_051856,CUS_09106,LEGITIMATE,28,28,0,0,0.0,1.0,199,1802,2,BEAUTY,0,CARD,0,560038,0.09,0.87,0,1,1,153,0,0,1,369,93.0,1,0.0029,0
ORD_051858,CUS_17924,LEGITIMATE,32,30,1,1,0.0312,0.9375,64,1328,2,ELECTRONICS,5,COD,1,110016,0.07,0.81,0,1,2,177,0,1,1,297,81.0,1,0.0716,0
ORD_051859,CUS_06066,LEGITIMATE,7,7,0,0,0.0,1.0,552,3357,1,ACCESSORIES,20,COD,1,500001,0.11,0.87,0,1,1,47,0,0,1,344,93.0,1,0.1588,0
ORD_051862,CUS_09111,LEGITIMATE,18,17,0,1,0.0,0.9444,289,3362,2,HOME,15,UPI,0,700001,0.12,0.97,0,1,1,60,0,0,1,162,88.0,1,0.0022,0
ORD_051863,CUS_14530,LEGITIMATE,6,5,1,0,0.1667,0.8333,57,566,3,FASHION,15,CARD,0,600001,0.1,0.79,0,1,1,208,1,0,1,582,75.0,1,0.0116,0
ORD_051865,CUS_04508,LEGITIMATE,16,16,0,0,0.0,1.0,606,2324,1,HOME,10,UPI,0,110070,0.08,0.78,0,1,1,76,0,0,1,265,85.0,1,0.0026,0
ORD_051868,CUS_14339,SERIAL_RETURNER,24,11,13,0,0.5417,0.4583,691,3317,3,ACCESSORIES,40,COD,1,380001,0.14,0.41,0,1,2,63,3,3,2,390,22.0,3,0.7392,1
ORD_051870,CUS_04073,OCCASIONAL_RTO,10,7,1,2,0.1,0.7,289,7901,1,ELECTRONICS,40,COD,1,110070,0.08,0.83,0,1,2,150,2,0,1,227,71.0,2,0.4271,0
ORD_051871,CUS_16821,LEGITIMATE,28,27,0,1,0.0,0.9643,671,1523,2,ACCESSORIES,5,UPI,0,600001,0.1,0.94,1,1,1,172,0,0,1,267,93.0,1,0.0015,0
ORD_051872,CUS_11235,LEGITIMATE,12,12,0,0,0.0,1.0,523,2033,1,BEAUTY,5,CARD,0,700001,0.12,0.85,0,1,1,47,0,1,1,150,88.0,1,0.0022,0
